,Unnamed: 0,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
1210,1210,9654,cross contamination chicken kitchen,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.7096326323414738,False,@MmmmTrams @TheGasMan1985 Would love to know how they plan to avoid cross contamination with chicken in the kitchens.,2020-01-04 09:55:32+00:00,None
1211,1211,7278,gent conman gent people word,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,"He was a gent because he was a conman so pretended to be a gent so people trusted him. If he comes back, I’ll take my words back. https://t.co/L9zPSBho72",2020-01-04 13:29:11+00:00,None
1212,1212,7277,game tantrum result today,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,False,"Was having a relaxing day watching the Bristol game, now thrown a tantrum and turned it off. I might ignore all results today. 😡",2020-01-04 13:35:52+00:00,Life
1213,1213,9653,steve space,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@S_Thomas1990 @NSE_Latchmere @hornby @TornadoSteam81 As Steve said, no space for full 4 car set.",2020-01-04 15:49:10+00:00,None
1214,1214,7276,people countryside reach cycle exercise people,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.4367434234693955,False,@ValerieColling1 @Lord_Sugar Some people don't have the countryside within easy reach to be able to cycle. At least they're still getting off their ass to do some exercise. Jeez some people 🙄,2020-01-04 18:27:49+00:00,None
1215,1215,7275,woman note attitude,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@ms_duckworth @DailyMirror Not all women can breastfeed, so maybe before being so judgemental you take note of your bio 'We should all be open-minded'. Can see why you're still 'Ms' with that judgemental attitude.",2020-01-04 18:58:16+00:00,None
1216,1216,7274,charlie charley term nightswatchman,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,0.8417470502001225,False,@WeirdBristol @clarendon23pt Charlie or Charley used to be used as a term for a nightswatchman so could be!,2020-01-05 01:22:27+00:00,Life
1217,1217,7273,thing light drink milk carton,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.8524248251494674,False,"@windyace @tavistockgirl was just about to say the same thing - along with leave lights on, drink milk straight from carton....",2020-01-05 14:10:23+00:00,None
1218,1218,7272,video november idiot like attention others,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,False,"@RAF_IFA This video is from November 2019 and this idiot is just posting it as if it's happening now, for likes and attention. Sad, pathetic man revealing in others distress.",2020-01-05 23:53:39+00:00,Life
1219,1219,7271,video november,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,0.5880341963640597,False,@RAIL This video is from November 2019.,2020-01-05 23:53:54+00:00,Life
1220,1220,5846,stand leader socialist fire belly vote,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,0.2562117111117303,False,#Lavery4Leader I hope Ian stands for leader A true socialist with enough fire in his belly to take on those that oppose him. He would get my vote,2020-01-06 00:41:53+00:00,Life
1221,1221,9652,merlin arrival disneyworld,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.9226990939952546,False,@swlines Waiting for Merlin the Happy Pig to arrive on the 07:00 A380 arrival from DisneyWorld.,2020-01-06 05:44:03+00:00,None
1222,1222,9651,rocket move hornby year note anyone kidney,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,"Rocket AND the APT, bold move for Hornby this year, also on unrelated notes, does anyone need a kidney? You can get by on just one right? #TMRGUK https://t.co/SfPuyXWRRY",2020-01-06 09:50:41+00:00,None
1223,1223,9650,problem room home meand rocket,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@RMcCarthy86 @hornby You think you got problems?! Despite never having the room to run it, a 5 car APT might find a home with me...and Rocket.",2020-01-06 09:59:24+00:00,None
1224,1224,9649,home rail branch conundrum rocket sussex,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,False,"@RMcCarthy86 Nor would it usually be at home on a 3 car 3rd rail branch, one has a conundrum as I know Rocket has operated in deepest Sussex before.",2020-01-06 10:08:29+00:00,Work
1225,1225,9648,please value bottom,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,"@RMcCarthy86 Please don't go there, i am still recovering from it. Think the value of my 370003 set has just sunk to the bottom of the sea.",2020-01-06 11:20:59+00:00,None
1226,1226,9647,think dapol,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.9715569763652492,False,@IanHardie9018 @mattymidland How much are you looking for? Think this is the one recommended for Dapol 121.,2020-01-06 12:40:05+00:00,None
1227,1227,9646,friday someone,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.3977619990892327,False,"@IanHardie9018 I get paid on friday, can I come back to you then about it? Understand if someone gets there first.",2020-01-06 13:32:28+00:00,None
1228,1228,9645,thank friday,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.4357054847200611,False,"@IanHardie9018 Thank you, will get back to on Friday.",2020-01-06 14:09:19+00:00,None
1229,1229,9644,rocket class,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@MattMK @hornby APT, rocket and class 91.",2020-01-06 16:22:46+00:00,None
1230,1230,9643,chance model,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,"@MattMK @hornby Haven't had a chance to fully read it, just new models.",2020-01-06 16:31:19+00:00,None
1231,1231,7270,tocs sorry side rail,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,False,@LNER @LUFC See I said it before about you being one of my two fav TOCs (sorry but @GWRHelp has my 💙💛 first). You're not too bad on that side of rail after all 😉😂,2020-01-06 18:08:41+00:00,Work
1232,1232,22292,point point capacity coast amount pendolino service service route start cynicism,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@GarethDennis First point. You’re very handsome. Second point. Will it really free up capacity? Avanti West Coast will still want to run the same amount of Pendolino services as now and are planning more new services on the existing route. Thought I’d start positively before the cynicism 😉,2020-01-06 20:07:04+00:00,None
1233,1233,22291,guess cost watering supporter cost imagine improvement network money,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.9572623740035436,False,"@GarethDennis Well, I guess we’ll see! It’s just the cost is becoming absolutely eye watering. I used to be a firm supporter of HS2, but since hearing about the increased costs, I’ve become more cynical. Imagine the improvements to the existing network with that money?!",2020-01-06 20:16:31+00:00,None
1234,1234,22290,work network north cynicism,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@GarethDennis Well there we are. Handsome and well informed! I work on the network in the North, that probably doesn’t help my cynicism. I can be forgiven, surely.",2020-01-06 20:23:40+00:00,None
1235,1235,22289,ordsall chord project start earth state,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@GarethDennis Complete the Ordsall chord project as it was planned would be a good start! Who on earth thought it would work in its current state?!,2020-01-06 20:27:20+00:00,None
1236,1236,22288,platform line regulation,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.9019465181933678,False,@JoshR319 @GarethDennis Pretty much nailed it. The extra platforms and lines would have allowed far better regulation.,2020-01-06 20:34:35+00:00,None
1237,1237,22287,victoria problem road,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@JoshR319 @GarethDennis Oh and Victoria is a problem too. Not enough through roads when the proverbial hits the fan.,2020-01-06 20:37:25+00:00,None
1238,1238,9642,namebadge badge name policy,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.8668977341451567,False,"@BeingCharley As I say about my namebadge, I just have to wear a badge, not one that necessarily has my name on it. So, if policy allows lipstick, but fails to mention what shades, then how is one to know what isn't allowed?",2020-01-07 08:18:38+00:00,None
1239,1239,7269,incident need hearing,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@beddlwynogboy @WalesOnline She quit when the incident(s) was discovered so there was no need for her to go the hearing.,2020-01-07 16:15:09+00:00,None
1240,1240,7268,shame force pension,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,"@AndrewStuartkn2 @WalesOnline She quit when it was found out (out of shame or leaving before sacked who knows), but think she can still be ""dismissed and barred"" from rejoining any force so no pension",2020-01-07 16:15:58+00:00,None
1241,1241,7267,news story panel facebook story duty whilst,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.5133711326460306,False,"@beddlwynogboy @WalesOnline because this news story is about HIS disciplinary panel, she's been named anyway so not exactly difficult to find her pic - I found her on facebook quite easily. The story is about him being that barefaced he wouldn't even quit despite doing this on duty whilst paid.",2020-01-07 16:20:00+00:00,None
1242,1242,7266,worry trial digging press police pension,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@AndrewStuartkn2 @WalesOnline No worries, I did wonder why it was just him 'on trial' so did some digging. Seems she was embarrassed and him less so, so tried to face it out. Now he's all over the press for it! Just hope it was worth it for him, as now likely to have no police pension etc🤷‍♀️",2020-01-07 16:23:43+00:00,None
1243,1243,5845,point licence subscription tory party,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,0.6493847105799907,False,@PeterStefanovi2 @WarmongerHodges @BBCNews Ditch the BBC now. No point in Licence fee as its just like a subscription to the Tory Party,2020-01-07 23:40:16+00:00,Life
1244,1244,7265,january month coffee chat,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.4944181348255798,False,"@PrincessWorst Once dry January is over and I’ve got this months January over with, we need coffee and a chat! I’m always here to talk to",2020-01-08 06:47:32+00:00,None
1245,1245,7264,thought rider groom decision,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@ASPoliceHorses So sorry to read this, and thoughts go to his rider and his groom. He was a lovely boy and so gentle. As hard as it is, you've made the right decision for him.",2020-01-08 14:02:09+00:00,None
1246,1246,5844,voter consumer broadcast medium inquiry coverage election petition,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,0.4116014904626422,False,Registered voters and all consumers of Britain's broadcast media: Demand a full independent inquiry into the BBC’s coverage of the 2019 General Election - Sign the Petition! https://t.co/qP4OBnq9rO via @UKChange,2020-01-08 23:50:22+00:00,Life
1247,1247,7263,family knock door someone,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,"@lyndsaygrant5 @LNER @theCALMzone And yet you got home safe and well to loved ones, whereas another family got a knock on the door to tell them someone wasn't coming home again. Selfish.",2020-01-10 11:22:08+00:00,None
1248,1248,7262,amount yank post,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@MadameTussauds The amount of triggered yanks on this post 😂😂,2020-01-10 14:43:39+00:00,None
1249,1249,7261,question work rail engineering side pity,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,False,"Evening @GWRHelp I have a really daft question coming up for you in DMs, before you laugh remember I work on the rail engineering side so you have to feel pity for me https://t.co/s1rqPDjaMM",2020-01-11 18:57:32+00:00,Work
1250,1250,7260,daft girl please,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.8957382594199012,False,@GWRHelp it's not overly daft and not sure you can help but try and help a girl out please :-),2020-01-11 19:02:49+00:00,None
