,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
3123,3123,fault advice restaurant mess case step,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,False,"It's our own fault If only we had followed @borisjohnson 's advice to go to restaurants and pubs, we'd never have been in this mess. Oh.... Covid cases increase rapidly as next steps planned https://t.co/HrgiVL7Zgl",it's our own fault if only we had followed  s advice to go to restaurants and pubs we'd never have been in this mess oh covid cases increase rapidly as next steps planned ,2020-10-09 13:30:11+00:00,Life,2,Negative
3124,3124,hipster hackney,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@BusAndTrainUser @TfL That’ll teach those hipsters not to colonise Hackney,  that’ll teach those hipsters not to colonise hackney,2020-10-09 16:24:50+00:00,None,0,None
3125,3125,biscuit sausage muffin eggand cheese,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.8768050413515838,False,"@ThomasTankMerch As we don't get the biscuit in the UK, sausage muffin, but hold the egg...and cheese.", as we don't get the biscuit in the uk sausage muffin but hold the eggand cheese,2020-10-09 16:32:25+00:00,None,0,None
3126,3126,anyone bloody alert,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,Anyone else getting harassed by this bloody app? Lost count how many alerts I’ve had now. https://t.co/UrCrHDjP1c,anyone else getting harassed by this bloody app lost count how many alerts i’ve had now ,2020-10-09 16:41:33+00:00,None,2,Negative
3127,3127,trip waterloo today compliance station train,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@SteveWhiteRail @BBCTomEdwards @PaulCliftonBBC @paulbyrail @MaggieSimpson49 @RAIL @BTP @TLRailUK On my trip Woking - Waterloo and back today I observed universal compliance at both stations and on both trains,        on my trip woking  waterloo and back today i observed universal compliance at both stations and on both trains,2020-10-09 16:46:20+00:00,None,0,None
3128,3128,test airline expense arrival period experience arrival airport result hour,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.3066044087988659,False,"Our Gov’t is talking of tests for inbound airline pax taken at own expense 5-7 days after arrival, to reduce 14 day quarantine period. Why? Why not simply copy German experience which seems to work well: test on arrival at airport, results within an hour or so, job done.",our gov’t is talking of tests for inbound airline pax taken at own expense days after arrival to reduce day quarantine period why why not simply copy german experience which seems to work well test on arrival at airport results within an hour or so job done,2020-10-09 16:51:03+00:00,None,1,Positive
3129,3129,infection arrival infection rate case damage,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@AndyBTravels @philrichardsuk This must surely be the way forward? To catch 99-95% of infections within a day of arrival is surely good enough to try to control the infection rate. We must compromise between catching all cases and the economic, social and wellbeing damage currently being inflicted",  this must surely be the way forward to catch of infections within a day of arrival is surely good enough to try to control the infection rate we must compromise between catching all cases and the economic social and wellbeing damage currently being inflicted,2020-10-09 16:58:23+00:00,None,1,Positive
3130,3130,others airport,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,@AndyBTravels @philrichardsuk @jonworth @EuropeByRail I have heard from others recently that it now works quite well at five German airports,    i have heard from others recently that it now works quite well at five german airports,2020-10-09 17:02:04+00:00,None,1,Positive
3131,3131,moment people,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.7209096350886159,False,@Luke1972 @OfficialBHAFC Exactly mate. Especially at the moment where many people have lost their jobs.,  exactly mate especially at the moment where many people have lost their jobs,2020-10-09 17:47:02+00:00,None,2,Negative
3132,3132,clinton election time,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,0.3648122796250853,False,I hadn’t realised that Hillary Clinton was standing for election this time. Thought it was Joe Biden 🤔 https://t.co/ItDipa5N4P,i hadn’t realised that hillary clinton was standing for election this time thought it was joe biden  ,2020-10-09 20:49:05+00:00,Life,0,None
