,Unnamed: 0,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
11700,11700,42561,relative garden park walk beach message,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@MattChorley Raab says you CAN meet elderly relatives as long as you’re 2 metres away. But you have to be outside. But you can’t do it in the garden. But you can do it in the park. But you can drive as far as you like for a walk on a beach. Are you still saying the message isn’t confusing? https://t.co/V5gWWsfphN,2020-05-11 07:27:23+00:00,None
11701,11701,15890,people person,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.4781957331451462,False,3 people followed me and one person unfollowed me // automatically checked by https://t.co/8wCdRBb4ET,2020-05-11 07:28:44+00:00,None
11702,11702,51847,side mammy,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.5632776923829431,False,"@CaoimheKiernan On the plus side, Mammy is undoubtedly delighted!",2020-05-11 08:36:56+00:00,None
11703,11703,30966,data today death occupation finding care worker level death people,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"Important new data from the ONS out today looking at Covid-19 deaths by occupation. Key findings: social care workers seeing significantly raised levels of deaths, and people working in lowest-skilled jobs generally are the most vulnerable. https://t.co/wCTXlHL0P8",2020-05-11 08:41:05+00:00,None
11704,11704,30965,people choice working member public,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"This seems to have quite a lot to do with exposure: the people in the most affected individual jobs are generally those who have had no choice but to keep working, and keep being exposed to members of the public. (And these ""exposed"" jobs are not well-paid jobs, by and large.) https://t.co/PVhim0300U",2020-05-11 08:43:27+00:00,None
11705,11705,30964,death rate manager professional death factor demographichealth people home,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"Here are the death rates for men. Basically managers and professionals have seen far fewer deaths; there are many factors here, some demographic/health related, but also those people are far more able to do their jobs from home. https://t.co/sB0APaUBtm",2020-05-11 08:45:38+00:00,None
11706,11706,30963,something brexit voter lockdown workplace narrative story worker,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"(This is something that really annoyed me about that ""Brexit voters are ignoring lockdown and still going to the workplace!"" narrative from a while ago. Real story is: low-paid, low-skilled workers are the ones still expected to go to work, and they are more likely to die)",2020-05-11 08:47:33+00:00,None
11707,11707,30962,evidence exposure demographic death rate type driver driver worker people life,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"As evidence this is about exposure, not just demographics - here are Covid death rates for different types of driver. It's the ""exposed"" ones - taxi/bus drivers - who are dying. These are key workers. These are people risking their lives. https://t.co/E6Eids6p8u",2020-05-11 08:50:04+00:00,None
11708,11708,30961,death driver dataset virus _half_ death driver time people choice others,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"There were 76 Covid-19 deaths of (male) cab drivers in the dataset. The virus accounted for nearly _half_ of all deaths among working age cab drivers over that time. These are people that have no choice but to work, who others _expect_ to work.",2020-05-11 09:04:41+00:00,None
11709,11709,50088,doubt thing moment share meal friend host guest guest priya basil book,1,1_food_lunch_breakfast_restaurant,food - lunch - breakfast - restaurant - meal - dinner - cheese - sausage - gift - cream,0.9261884057177816,False,"Without doubt, one of the things I’m missing most at the moment is being able to share meals with friends. Specifically, I’m missing being a host or a guest. Which made Be My Guest by Priya Basil a book that really… https://t.co/gwcLuqJjWa",2020-05-11 10:40:06+00:00,Life
